latitude,longitude,city
55.86093376202413,-4.2555006333507215,Glasgow
55.939688299999005,-4.327840099998184,Glasgow
41.00767078731198,28.953781396260297,Istanbul
41.044503851205434,28.859577568569648,Istanbul
22.28265768238029,114.15394966786914,Hong Kong
22.279845946861755,114.17616350131516,Hong Kong
-22.581980799999997,17.080940599999963,Windhoek
-22.576646966094188,17.0872316782104,Windhoek
41.89303123325999,-87.66726883737897,Chicago
41.927527020268,-87.65161409022699,Chicago
